,Employee_ID,Full_Name,Age,Department,Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
645,EMP1645,Charlie Jones,40.0,HR,California,Active,2023-03-20,68835.3,charlie.jones@example.com,3398741131,Good,True
646,EMP1646,David Jones,40.0,DevOps,New York,Active,2024-02-15,66943.96,david.jones@example.com,5797067348,Poor,True
647,EMP1647,David Smith,30.0,Admin,Illinois,Inactive,2020-11-15,104525.69,david.smith@example.com,9601054856,Excellent,False
648,EMP1648,Bob Garcia,40.0,Sales,Texas,Pending,2020-03-27,109360.74,bob.garcia@example.com,4172156228,Average,True
649,EMP1649,Frank Jones,40.0,Sales,California,Inactive,2021-01-09,118907.63,frank.jones@example.com,4938173597,Poor,False
650,EMP1650,Eva Davis,40.0,Admin,Illinois,Active,2020-04-20,86801.48,eva.davis@example.com,4884021556,Good,False
651,EMP1651,Alice Garcia,30.0,HR,Florida,Pending,2024-05-08,62236.03,alice.garcia@example.com,3257375533,Excellent,True
652,EMP1652,Heidi Davis,35.0,DevOps,Texas,Active,2023-10-12,64752.67,heidi.davis@example.com,4902166669,Poor,False
653,EMP1653,Frank Jones,35.0,Sales,California,Active,2023-01-28,68399.43,frank.jones@example.com,8085096084,Excellent,False
654,EMP1654,Frank Miller,35.0,Admin,Florida,Inactive,2021-03-07,79336.51,frank.miller@example.com,8749511917,Excellent,False
655,EMP1655,Frank Jones,40.0,HR,Florida,Active,2023-03-16,59179.74,frank.jones@example.com,1828197930,Excellent,False
656,EMP1656,David Davis,25.0,DevOps,California,Active,2023-02-11,80255.31,david.davis@example.com,6477251294,Average,False
657,EMP1657,Charlie Williams,30.0,Finance,Texas,Active,2022-05-13,84971.85,charlie.williams@example.com,7860694095,Average,False
658,EMP1658,Frank Brown,40.0,HR,California,Pending,2024-10-24,89748.42,frank.brown@example.com,35624394,Good,False
659,EMP1659,Charlie Johnson,25.0,Admin,California,Inactive,2024-09-14,94090.35,charlie.johnson@example.com,8739592322,Good,False
660,EMP1660,Frank Garcia,35.0,HR,California,Pending,2023-02-15,115229.12,frank.garcia@example.com,4210890284,Poor,True
661,EMP1661,Alice Williams,40.0,Cloud Tech,California,Pending,2023-05-25,63927.07,alice.williams@example.com,1553334263,Good,True
662,EMP1662,Charlie Jones,35.0,HR,California,Pending,2022-11-11,84124.56,charlie.jones@example.com,3350271606,Excellent,False
663,EMP1663,Bob Miller,40.0,Sales,California,Inactive,2023-07-17,116961.61,bob.miller@example.com,3607763368,Excellent,True
664,EMP1664,Frank Smith,40.0,DevOps,Illinois,Pending,2022-04-08,109423.05,frank.smith@example.com,1128981230,Average,False
665,EMP1665,Charlie Jones,35.0,Admin,California,Inactive,2023-08-30,70394.94,charlie.jones@example.com,7955633184,Excellent,False
666,EMP1666,Grace Miller,35.0,Finance,California,Pending,2023-04-17,86465.5,grace.miller@example.com,7481700665,Poor,True
667,EMP1667,Charlie Brown,30.0,Cloud Tech,New York,Pending,2021-04-25,96341.58,charlie.brown@example.com,1554164315,Excellent,False
668,EMP1668,Bob Jones,30.0,Admin,Florida,Active,2020-07-14,54465.47,bob.jones@example.com,7045023289,Excellent,False
669,EMP1669,Alice Davis,25.0,Finance,Illinois,Active,2020-07-31,68371.66,alice.davis@example.com,2822700933,Poor,False
670,EMP1670,Grace Smith,35.0,Admin,New York,Pending,2021-08-04,81021.23,grace.smith@example.com,5962622821,Good,False
671,EMP1671,Charlie Miller,25.0,Cloud Tech,Nevada,Inactive,2024-10-28,114069.07,charlie.miller@example.com,5120734653,Good,True
672,EMP1672,Heidi Miller,30.0,HR,Illinois,Inactive,2020-10-03,117867.96,heidi.miller@example.com,9500507025,Poor,False
673,EMP1673,Charlie Miller,30.0,Sales,Florida,Pending,2024-03-13,94509.58,charlie.miller@example.com,869822104,Average,False
674,EMP1674,Eva Brown,35.0,Finance,Illinois,Active,2024-07-06,56268.78,eva.brown@example.com,3161177686,Excellent,False
675,EMP1675,Grace Jones,35.0,Admin,California,Active,2020-01-01,86632.14,grace.jones@example.com,2904774257,Poor,True
676,EMP1676,Charlie Brown,35.0,HR,Florida,Pending,2020-01-18,98143.9,charlie.brown@example.com,5917793237,Excellent,False
677,EMP1677,Heidi Garcia,35.0,Cloud Tech,Florida,Inactive,2023-05-07,85547.87,heidi.garcia@example.com,2231164912,Average,True
678,EMP1678,Frank Johnson,30.0,Finance,Illinois,Inactive,2022-03-19,67492.73,frank.johnson@example.com,3424579888,Excellent,True
679,EMP1679,Grace Johnson,40.0,Admin,California,Active,2022-05-14,93772.61,grace.johnson@example.com,4256529059,Poor,False
680,EMP1680,Eva Garcia,35.0,DevOps,Nevada,Pending,2024-07-14,68817.54,eva.garcia@example.com,3202032649,Excellent,False
681,EMP1681,Bob Jones,30.0,Admin,California,Active,2023-07-28,81874.01,bob.jones@example.com,9775396736,Good,True
682,EMP1682,Heidi Davis,30.0,HR,Texas,Active,2020-04-11,117880.14,heidi.davis@example.com,9487148551,Average,False
683,EMP1683,Bob Brown,35.0,HR,New York,Pending,2022-06-16,100897.49,bob.brown@example.com,4578715840,Average,True
684,EMP1684,Charlie Smith,25.0,Finance,New York,Inactive,2022-05-10,71810.37,charlie.smith@example.com,5608213710,Average,True
685,EMP1685,Frank Miller,40.0,DevOps,Texas,Inactive,2020-06-13,109048.24,frank.miller@example.com,8425476817,Poor,False
686,EMP1686,Alice Miller,35.0,Finance,Texas,Pending,2022-08-20,62712.26,alice.miller@example.com,2683230357,Average,False
687,EMP1687,Eva Jones,40.0,Cloud Tech,Texas,Pending,2021-05-24,76935.85,eva.jones@example.com,9298808582,Good,True
688,EMP1688,David Davis,25.0,Admin,Florida,Pending,2024-04-27,56577.22,david.davis@example.com,8252129327,Poor,True
689,EMP1689,David Johnson,40.0,Finance,Nevada,Inactive,2021-10-23,61102.8,david.johnson@example.com,9634064685,Good,True
690,EMP1690,Bob Johnson,35.0,Finance,Nevada,Inactive,2021-02-10,75229.87,bob.johnson@example.com,7752401483,Excellent,True
691,EMP1691,David Miller,25.0,Admin,Nevada,Inactive,2021-10-26,51054.74,david.miller@example.com,3991062271,Excellent,False
692,EMP1692,Bob Jones,40.0,Admin,Texas,Active,2023-04-05,104843.27,bob.jones@example.com,3626693350,Excellent,False
693,EMP1693,Charlie Brown,35.0,Cloud Tech,New York,Active,2022-10-20,56398.11,charlie.brown@example.com,3426192371,Excellent,False
694,EMP1694,Alice Johnson,25.0,HR,Nevada,Active,2023-12-07,87544.73,alice.johnson@example.com,4501848196,Good,False
695,EMP1695,Heidi Brown,30.0,HR,Illinois,Pending,2024-03-29,74312.24,heidi.brown@example.com,3741897214,Poor,False
696,EMP1696,David Davis,25.0,DevOps,Florida,Inactive,2024-01-23,59431.25,david.davis@example.com,4064176926,Poor,True
697,EMP1697,Heidi Johnson,40.0,Sales,California,Pending,2023-11-28,84306.44,heidi.johnson@example.com,4381199536,Average,False
698,EMP1698,Frank Johnson,35.0,DevOps,Florida,Inactive,2024-11-11,108194.47,frank.johnson@example.com,6601444855,Good,False
699,EMP1699,Charlie Williams,25.0,Sales,New York,Inactive,2021-08-28,107359.3,charlie.williams@example.com,4510173972,Excellent,False
700,EMP1700,Heidi Johnson,25.0,DevOps,Illinois,Inactive,2024-02-11,85547.87,heidi.johnson@example.com,9641789968,Good,False
701,EMP1701,Frank Garcia,30.0,Admin,California,Pending,2020-05-09,96080.26,frank.garcia@example.com,8609191910,Average,False
702,EMP1702,Grace Smith,30.0,Sales,Nevada,Inactive,2024-04-17,88602.75,grace.smith@example.com,3599660576,Average,True
703,EMP1703,Frank Garcia,40.0,DevOps,California,Active,2020-07-16,86624.04,frank.garcia@example.com,9806603919,Good,True
704,EMP1704,Charlie Jones,30.0,Cloud Tech,New York,Active,2022-09-21,63413.16,charlie.jones@example.com,5146074554,Good,True
705,EMP1705,Grace Jones,40.0,Sales,Illinois,Pending,2023-04-23,67915.7,grace.jones@example.com,3470574237,Good,False
706,EMP1706,Bob Brown,25.0,Admin,Nevada,Inactive,2024-12-27,108245.44,bob.brown@example.com,8565271558,Poor,True
707,EMP1707,Alice Garcia,35.0,Sales,Nevada,Inactive,2024-08-10,75834.81,alice.garcia@example.com,8354116596,Excellent,True
708,EMP1708,Eva Garcia,30.0,Cloud Tech,Nevada,Active,2024-09-04,71273.32,eva.garcia@example.com,2634755751,Good,False
709,EMP1709,Bob Garcia,25.0,DevOps,New York,Pending,2022-02-28,63262.23,bob.garcia@example.com,2501394883,Good,False
710,EMP1710,David Davis,30.0,DevOps,New York,Pending,2024-03-14,89069.91,david.davis@example.com,8826913118,Good,False
711,EMP1711,Frank Johnson,40.0,DevOps,Nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,6425856260,Average,True
712,EMP1712,Grace Smith,30.0,HR,Nevada,Active,2022-12-29,119890.35,grace.smith@example.com,4991537037,Average,True
713,EMP1713,Frank Brown,35.0,Sales,California,Inactive,2022-04-24,103492.91,frank.brown@example.com,2407333372,Poor,False
714,EMP1714,Frank Garcia,30.0,Admin,Illinois,Pending,2021-03-14,76254.42,frank.garcia@example.com,2043097767,Excellent,False
715,EMP1715,Eva Garcia,35.0,Finance,Florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,8936289695,Poor,True
716,EMP1716,Alice Williams,30.0,Admin,California,Active,2021-09-07,118907.61,alice.williams@example.com,4546553584,Excellent,True
717,EMP1717,Frank Brown,25.0,DevOps,California,Pending,2022-11-13,88942.62,frank.brown@example.com,1253892186,Average,False
718,EMP1718,Charlie Garcia,25.0,Cloud Tech,Florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,8519358373,Average,False
719,EMP1719,David Brown,30.0,HR,California,Active,2023-03-14,77985.88,david.brown@example.com,9079779611,Average,True
720,EMP1720,Bob Johnson,35.0,Finance,New York,Inactive,2024-08-18,112931.69,bob.johnson@example.com,878057214,Poor,False
721,EMP1721,Bob Williams,30.0,DevOps,California,Active,2024-02-05,106583.88,bob.williams@example.com,1494097625,Good,True
722,EMP1722,Alice Brown,35.0,HR,Florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,3748453985,Good,True
723,EMP1723,Alice Smith,40.0,Cloud Tech,California,Pending,2020-03-25,72352.16,alice.smith@example.com,2895090590,Average,True
724,EMP1724,Frank Smith,30.0,DevOps,New York,Active,2020-04-13,97154.47,frank.smith@example.com,1918623391,Good,True
725,EMP1725,Heidi Jones,30.0,Sales,Illinois,Active,2021-03-30,80235.5,heidi.jones@example.com,2071511695,Good,False
726,EMP1726,Charlie Williams,30.0,HR,Texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,6672521451,Poor,False
727,EMP1727,Eva Williams,25.0,Finance,Illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,6471246334,Excellent,True
728,EMP1728,Heidi Jones,30.0,Admin,Florida,Inactive,2023-08-28,89993.15,heidi.jones@example.com,1571840907,Average,True
729,EMP1729,David Brown,30.0,Cloud Tech,California,Inactive,2021-10-24,97931.66,david.brown@example.com,512080055,Average,True
730,EMP1730,Bob Williams,40.0,Finance,California,Inactive,2021-01-25,72451.69,bob.williams@example.com,4099512396,Poor,True
731,EMP1731,Alice Smith,35.0,Admin,California,Pending,2024-08-09,119311.14,alice.smith@example.com,2835129591,Poor,True
732,EMP1732,Charlie Smith,40.0,Cloud Tech,New York,Active,2023-11-04,76167.46,charlie.smith@example.com,7282709080,Good,False
733,EMP1733,Bob Garcia,25.0,DevOps,Texas,Active,2023-06-25,114871.08,bob.garcia@example.com,4415298216,Average,False
734,EMP1734,Eva Johnson,25.0,HR,Nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,3929578670,Excellent,False
735,EMP1735,David Williams,30.0,Admin,New York,Pending,2022-12-07,102524.86,david.williams@example.com,8153523735,Poor,False
736,EMP1736,Charlie Brown,25.0,Finance,Illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,507918157,Excellent,True
737,EMP1737,Eva Jones,30.0,DevOps,Illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,9988683451,Excellent,True
738,EMP1738,Bob Jones,40.0,DevOps,California,Pending,2024-10-11,113900.81,bob.jones@example.com,7346666169,Average,True
739,EMP1739,Bob Brown,25.0,HR,Nevada,Inactive,2021-04-18,118585.5,bob.brown@example.com,7158796473,Average,True
740,EMP1740,Bob Davis,35.0,Finance,Illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,803149981,Poor,True
741,EMP1741,Heidi Miller,30.0,DevOps,Texas,Active,2021-05-21,114558.91,heidi.miller@example.com,5080046357,Average,False
742,EMP1742,Heidi Johnson,40.0,DevOps,New York,Active,2021-12-11,97901.79,heidi.johnson@example.com,688285030,Average,True
743,EMP1743,Eva Jones,30.0,Sales,California,Active,2023-07-05,68037.56,eva.jones@example.com,7235137398,Average,False
744,EMP1744,Alice Williams,30.0,HR,New York,Active,2021-11-30,112802.27,alice.williams@example.com,63140351,Excellent,False
745,EMP1745,Bob Johnson,40.0,Sales,Nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,6356022938,Poor,False
746,EMP1746,David Williams,30.0,Admin,Florida,Inactive,2023-05-24,73049.93,david.williams@example.com,4694346065,Good,False
747,EMP1747,David Davis,30.0,Sales,Illinois,Pending,2024-06-26,64161.72,david.davis@example.com,6437490606,Excellent,True
748,EMP1748,Charlie Smith,40.0,Admin,Nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,2311127127,Average,False
749,EMP1749,Bob Johnson,30.0,HR,New York,Pending,2020-03-01,103580.45,bob.johnson@example.com,5246484493,Excellent,False
750,EMP1750,Grace Garcia,40.0,HR,Florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,1163187327,Average,False
751,EMP1751,Eva Jones,30.0,Admin,Texas,Active,2021-01-13,51833.88,eva.jones@example.com,771130620,Average,True
752,EMP1752,Eva Johnson,30.0,Sales,Illinois,Active,2023-05-06,66252.78,eva.johnson@example.com,1369572789,Excellent,True
753,EMP1753,Frank Johnson,25.0,DevOps,Florida,Active,2022-10-25,109229.68,frank.johnson@example.com,8335090253,Poor,True
754,EMP1754,Frank Johnson,30.0,Finance,Florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,2573066247,Average,False
755,EMP1755,Grace Miller,25.0,HR,Florida,Active,2024-02-29,96993.74,grace.miller@example.com,1323570712,Poor,False
756,EMP1756,David Johnson,25.0,Admin,Florida,Pending,2022-09-30,98150.39,david.johnson@example.com,9848228500,Good,True
757,EMP1757,David Williams,40.0,Finance,Texas,Pending,2024-02-14,107703.0,david.williams@example.com,1688092549,Average,False
758,EMP1758,Grace Smith,30.0,DevOps,Illinois,Pending,2023-01-03,86766.14,grace.smith@example.com,2130609068,Poor,True
759,EMP1759,Alice Davis,30.0,Cloud Tech,Florida,Inactive,2024-08-20,111443.69,alice.davis@example.com,1309810795,Poor,True
760,EMP1760,David Brown,30.0,Sales,Florida,Pending,2020-03-21,89039.07,david.brown@example.com,4967379456,Good,False
761,EMP1761,Alice Johnson,30.0,HR,Florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,7278532425,Poor,False
762,EMP1762,Heidi Jones,30.0,Finance,California,Pending,2020-04-21,98296.71,heidi.jones@example.com,4250642075,Poor,False
763,EMP1763,Heidi Johnson,40.0,Cloud Tech,Nevada,Pending,2020-08-19,62584.0,heidi.johnson@example.com,8362536666,Good,False
764,EMP1764,Charlie Jones,40.0,Finance,California,Inactive,2020-02-21,62521.5,charlie.jones@example.com,7767555627,Average,True
765,EMP1765,David Williams,40.0,Cloud Tech,California,Inactive,2023-11-17,95400.35,david.williams@example.com,3333939577,Poor,True
766,EMP1766,Charlie Jones,25.0,Cloud Tech,Texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,6543627186,Poor,True
767,EMP1767,Grace Garcia,30.0,Sales,New York,Inactive,2023-02-01,76642.49,grace.garcia@example.com,4960335825,Poor,True
768,EMP1768,Frank Brown,30.0,DevOps,New York,Active,2024-11-14,60122.52,frank.brown@example.com,8627036923,Excellent,True
769,EMP1769,Alice Smith,40.0,HR,California,Pending,2024-04-23,117267.63,alice.smith@example.com,9269326572,Good,False
770,EMP1770,Charlie Jones,25.0,Admin,New York,Active,2023-06-29,85547.87,charlie.jones@example.com,2759980110,Excellent,True
771,EMP1771,Heidi Jones,40.0,Sales,Texas,Pending,2024-12-12,84542.68,heidi.jones@example.com,5155322,Good,True
772,EMP1772,Heidi Smith,40.0,Finance,Florida,Active,2023-05-16,92007.15,heidi.smith@example.com,4159597751,Average,True
773,EMP1773,Eva Brown,30.0,DevOps,Illinois,Active,2020-04-10,62938.8,eva.brown@example.com,4418222617,Average,False
774,EMP1774,Frank Johnson,25.0,Admin,Texas,Pending,2023-03-29,108661.01,frank.johnson@example.com,9628874311,Poor,False
775,EMP1775,Bob Jones,25.0,Cloud Tech,Florida,Active,2020-11-26,97046.33,bob.jones@example.com,7102676719,Good,False
776,EMP1776,Charlie Smith,40.0,DevOps,Illinois,Inactive,2020-03-14,56518.84,charlie.smith@example.com,9579927078,Average,False
777,EMP1777,Frank Garcia,40.0,Cloud Tech,Florida,Pending,2020-05-12,70498.29,frank.garcia@example.com,5515122945,Good,True
778,EMP1778,Eva Garcia,35.0,Sales,Florida,Pending,2021-03-05,98708.06,eva.garcia@example.com,2135415969,Average,True
779,EMP1779,Bob Williams,30.0,DevOps,Nevada,Pending,2020-06-28,83856.41,bob.williams@example.com,9962543847,Excellent,False
780,EMP1780,Eva Smith,40.0,Sales,California,Inactive,2022-12-12,90259.99,eva.smith@example.com,752034475,Average,False
781,EMP1781,Charlie Williams,30.0,Sales,Florida,Pending,2024-02-02,94230.03,charlie.williams@example.com,5047158028,Excellent,True
782,EMP1782,Charlie Garcia,30.0,Admin,Nevada,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,904637659,Average,True
783,EMP1783,Bob Brown,30.0,Sales,Florida,Inactive,2020-04-03,73365.46,bob.brown@example.com,4655866524,Poor,False
784,EMP1784,David Johnson,25.0,DevOps,New York,Pending,2021-07-30,67809.23,david.johnson@example.com,4837441714,Excellent,False
785,EMP1785,Eva Smith,30.0,Sales,California,Active,2020-08-21,98008.51,eva.smith@example.com,8102131250,Average,False
786,EMP1786,Alice Davis,30.0,Admin,California,Inactive,2023-10-09,83537.58,alice.davis@example.com,2931100590,Poor,False
787,EMP1787,Alice Garcia,30.0,Finance,New York,Pending,2022-08-01,112444.08,alice.garcia@example.com,2975191022,Excellent,True
788,EMP1788,Frank Garcia,40.0,Finance,Nevada,Active,2024-09-06,86475.13,frank.garcia@example.com,1211063300,Poor,True
789,EMP1789,Frank Davis,30.0,Sales,Texas,Active,2023-03-28,97984.53,frank.davis@example.com,6583737926,Good,True
790,EMP1790,Frank Miller,25.0,Admin,California,Active,2021-11-25,118853.31,frank.miller@example.com,4907280122,Good,False
791,EMP1791,Charlie Garcia,30.0,Sales,Florida,Active,2023-05-03,58179.12,charlie.garcia@example.com,4289311324,Excellent,False
792,EMP1792,Eva Jones,35.0,DevOps,Texas,Inactive,2022-04-27,56075.84,eva.jones@example.com,3269496842,Average,True
793,EMP1793,Frank Brown,40.0,HR,New York,Pending,2021-09-11,62250.89,frank.brown@example.com,6453804420,Excellent,True
794,EMP1794,Alice Smith,30.0,Cloud Tech,Florida,Pending,2020-02-21,105931.77,alice.smith@example.com,175096169,Poor,True
795,EMP1795,Charlie Davis,30.0,HR,Florida,Pending,2024-11-24,86653.96,charlie.davis@example.com,1595919456,Average,True
796,EMP1796,Charlie Jones,25.0,Sales,Nevada,Active,2021-02-24,100719.94,charlie.jones@example.com,5757475832,Good,False
797,EMP1797,Bob Davis,25.0,HR,Texas,Pending,2024-10-02,91600.13,bob.davis@example.com,9205677566,Average,True
798,EMP1798,Heidi Smith,25.0,Cloud Tech,Illinois,Pending,2024-03-06,71873.66,heidi.smith@example.com,7722660255,Good,True
799,EMP1799,Eva Williams,30.0,HR,New York,Active,2021-08-09,69365.47,eva.williams@example.com,2650622922,Average,True
800,EMP1800,Heidi Smith,25.0,HR,New York,Active,2021-07-14,58012.23,heidi.smith@example.com,1067245306,Average,True
801,EMP1801,Bob Miller,30.0,Sales,California,Pending,2021-10-14,68973.65,bob.miller@example.com,6248433796,Average,True
802,EMP1802,Eva Smith,30.0,Admin,New York,Active,2021-09-29,92928.4,eva.smith@example.com,6627051156,Poor,True
803,EMP1803,Heidi Smith,25.0,Admin,Texas,Inactive,2023-10-15,53531.92,heidi.smith@example.com,9423873669,Poor,True
804,EMP1804,Bob Miller,40.0,Finance,New York,Pending,2023-05-05,112389.31,bob.miller@example.com,4254969191,Excellent,False
805,EMP1805,Heidi Brown,30.0,HR,California,Inactive,2024-08-01,63870.3,heidi.brown@example.com,8455259709,Excellent,False
806,EMP1806,Bob Garcia,40.0,Sales,New York,Active,2024-07-22,106164.53,bob.garcia@example.com,7563353573,Good,False
807,EMP1807,Bob Smith,40.0,HR,Nevada,Pending,2023-12-25,103654.54,bob.smith@example.com,8595325938,Poor,False
808,EMP1808,David Miller,30.0,Sales,California,Inactive,2022-03-13,62834.72,david.miller@example.com,9337970580,Good,True
809,EMP1809,Frank Jones,35.0,Finance,Florida,Active,2020-05-13,83273.41,frank.jones@example.com,6295187793,Excellent,False
810,EMP1810,Heidi Williams,30.0,HR,California,Pending,2023-03-22,58917.58,heidi.williams@example.com,1763425072,Good,False
811,EMP1811,Bob Williams,35.0,Sales,Nevada,Active,2024-06-10,71148.27,bob.williams@example.com,3055978244,Excellent,True
812,EMP1812,Grace Smith,30.0,Sales,New York,Pending,2020-11-21,118172.42,grace.smith@example.com,7598339913,Poor,True
813,EMP1813,Frank Brown,30.0,DevOps,Illinois,Inactive,2024-05-25,118614.37,frank.brown@example.com,388436603,Average,False
814,EMP1814,Frank Brown,30.0,DevOps,New York,Active,2023-09-19,96872.36,frank.brown@example.com,4324006156,Poor,False
815,EMP1815,Heidi Jones,25.0,Sales,Illinois,Inactive,2021-10-28,88856.14,heidi.jones@example.com,2768297513,Good,True
816,EMP1816,Charlie Smith,35.0,Finance,Texas,Pending,2020-08-10,97985.61,charlie.smith@example.com,7439742924,Good,False
817,EMP1817,Grace Williams,35.0,Finance,Nevada,Pending,2020-05-05,56337.31,grace.williams@example.com,105875255,Poor,True
818,EMP1818,Alice Brown,30.0,DevOps,New York,Inactive,2022-12-24,70405.23,alice.brown@example.com,8065625903,Poor,True
819,EMP1819,Heidi Smith,30.0,Admin,Nevada,Inactive,2021-09-05,89919.35,heidi.smith@example.com,5990802710,Excellent,True
820,EMP1820,Eva Davis,40.0,DevOps,California,Active,2023-04-08,50568.35,eva.davis@example.com,2218231554,Good,True
821,EMP1821,Grace Brown,30.0,HR,Texas,Inactive,2023-01-29,85547.87,grace.brown@example.com,1651768085,Good,False
822,EMP1822,Frank Miller,25.0,HR,Texas,Active,2022-06-03,99155.53,frank.miller@example.com,6281372142,Poor,True
823,EMP1823,Frank Davis,40.0,Finance,Florida,Inactive,2023-01-21,64785.13,frank.davis@example.com,3080037002,Average,True
824,EMP1824,Charlie Garcia,30.0,Sales,Florida,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,3228556607,Good,False
825,EMP1825,Charlie Brown,30.0,Cloud Tech,Texas,Pending,2020-02-02,60079.71,charlie.brown@example.com,4706810389,Average,True
826,EMP1826,Grace Williams,30.0,Cloud Tech,New York,Pending,2024-07-08,79109.88,grace.williams@example.com,3397051957,Poor,False
827,EMP1827,Grace Johnson,30.0,Admin,Florida,Pending,2022-05-18,88643.5,grace.johnson@example.com,2632809447,Poor,False
828,EMP1828,Frank Davis,30.0,Admin,Florida,Pending,2020-01-16,90455.7,frank.davis@example.com,5862394534,Excellent,False
829,EMP1829,David Garcia,30.0,HR,Florida,Pending,2023-03-26,75687.9,david.garcia@example.com,4614707985,Good,True
830,EMP1830,Heidi Jones,35.0,Cloud Tech,Illinois,Inactive,2023-11-15,55604.42,heidi.jones@example.com,3210613393,Average,False
831,EMP1831,Eva Jones,40.0,Sales,Texas,Pending,2024-12-27,92704.94,eva.jones@example.com,3945703942,Excellent,False
832,EMP1832,Bob Williams,30.0,Sales,California,Pending,2020-04-18,113250.97,bob.williams@example.com,8040325375,Good,True
833,EMP1833,Alice Brown,40.0,Finance,Illinois,Inactive,2023-03-21,101367.02,alice.brown@example.com,5769277893,Excellent,False
834,EMP1834,Eva Smith,35.0,Admin,Texas,Pending,2023-05-08,102459.77,eva.smith@example.com,3191009003,Poor,False
835,EMP1835,Eva Brown,25.0,DevOps,Florida,Pending,2020-12-12,90100.2,eva.brown@example.com,476921052,Good,False
836,EMP1836,Eva Williams,30.0,Cloud Tech,California,Inactive,2020-06-17,58877.49,eva.williams@example.com,3651460400,Excellent,False
837,EMP1837,Eva Jones,35.0,Admin,Illinois,Inactive,2021-07-17,85547.87,eva.jones@example.com,4247310719,Excellent,False
838,EMP1838,Bob Brown,30.0,Admin,Illinois,Pending,2020-11-05,96140.89,bob.brown@example.com,1137984408,Average,True
839,EMP1839,Charlie Jones,35.0,DevOps,New York,Inactive,2021-01-05,105956.04,charlie.jones@example.com,7123166006,Excellent,False
840,EMP1840,Frank Davis,25.0,Admin,Illinois,Active,2024-09-11,84716.38,frank.davis@example.com,6762090143,Good,False
841,EMP1841,Grace Garcia,30.0,DevOps,Florida,Pending,2023-07-29,61709.83,grace.garcia@example.com,7340433699,Good,True
842,EMP1842,Frank Smith,25.0,DevOps,California,Active,2020-04-17,61732.03,frank.smith@example.com,9687304518,Average,True
843,EMP1843,Eva Davis,40.0,DevOps,Illinois,Active,2022-02-16,97845.7,eva.davis@example.com,5778255881,Good,True
844,EMP1844,Eva Jones,30.0,Sales,Florida,Active,2021-08-14,114905.58,eva.jones@example.com,5562965753,Poor,False
845,EMP1845,Frank Jones,30.0,DevOps,Texas,Active,2022-12-24,94619.69,frank.jones@example.com,2786561941,Good,True
846,EMP1846,Grace Johnson,30.0,DevOps,California,Inactive,2021-07-07,68696.15,grace.johnson@example.com,5577820581,Good,False
847,EMP1847,Grace Johnson,40.0,DevOps,Nevada,Active,2024-02-12,97032.29,grace.johnson@example.com,9582923615,Excellent,False
848,EMP1848,Frank Davis,30.0,HR,Illinois,Active,2023-10-09,50593.33,frank.davis@example.com,1880819047,Excellent,True
849,EMP1849,Grace Miller,25.0,Sales,Texas,Pending,2022-07-02,74606.15,grace.miller@example.com,2357155867,Good,True
850,EMP1850,Eva Davis,30.0,Cloud Tech,Texas,Pending,2020-07-07,53981.73,eva.davis@example.com,6395613722,Average,False
851,EMP1851,David Johnson,30.0,DevOps,Texas,Pending,2020-09-02,56047.05,david.johnson@example.com,817214363,Excellent,True
852,EMP1852,Grace Jones,30.0,Admin,Texas,Pending,2021-01-12,67733.5,grace.jones@example.com,3813000412,Average,False
853,EMP1853,Bob Williams,40.0,HR,Florida,Pending,2023-09-29,103891.64,bob.williams@example.com,2114716559,Good,True
854,EMP1854,Charlie Davis,25.0,HR,Texas,Inactive,2022-03-06,73285.83,charlie.davis@example.com,9456534698,Good,True
855,EMP1855,Eva Jones,30.0,Finance,Texas,Inactive,2021-02-14,92721.13,eva.jones@example.com,7990707549,Poor,True
856,EMP1856,Heidi Williams,25.0,Admin,Illinois,Inactive,2021-03-23,92977.64,heidi.williams@example.com,4768169956,Excellent,False
857,EMP1857,Heidi Williams,35.0,Cloud Tech,Texas,Active,2020-05-24,89994.12,heidi.williams@example.com,607174810,Good,True
858,EMP1858,Heidi Johnson,25.0,Finance,New York,Pending,2023-08-04,50060.73,heidi.johnson@example.com,3176539704,Poor,False
859,EMP1859,Grace Davis,35.0,Admin,Nevada,Inactive,2022-03-12,90224.82,grace.davis@example.com,4873961028,Excellent,False
